2523	580
Slow_motion	581
Lemon	582
894	583
3600	584
3588	585
594	586
Tempura	587
795	588
3063	589
Happening	590
1101	591
693	592
1368	593
2469	594
2589	595
2727	596
3414	597
Category_theory	598
Sashimi	599
Meal	600
147	601
276	602
1371	603
Sense	604
1878	605
2052	606
2055	607
135	608
Thought	609
3018	610
2022	611
570	612
2124	613
1488	614
Do_(singer)	615
2610	616
2328	617
591	618
1281	619
2496	620
2826	621
2850	622
3237	623
3033	624
3354	625
2127	626
Thai_cuisine	627
2652	628
3270	629
Weirdsister_College	630
285	631
2808	632
3417	633
3288	634
Taiwan	635
2919	636
2430	637
2412	638
2517	639
2811	640
2934	641
180	642
Nelumbo_nucifera	643
Perfect_(film)	644
3543	645
2883	646
3339	647
3060	648
1719	649
1758	650
Gulab_jamun	651
Taxan	652
216	653
1503	654
Waiting_staff	655
1449	656
1614	657
435	658
Jonas_Brothers_(album)	659
654	660
1656	661
1785	662
3261	663
Shabu-shabu	664
1380	665
2952	666
1209	667
546	668
Stomach	669
1698	670
786	671
Stir_frying	672
Ribs_(food)	673
Coffeehouse	674
2592	675
204	676
2928	677
3399	678
699	679
1044	680
Fast_bowling	681
3	682
327	683
2628	684
3462	685
726	686
144	687
3285	688
Value_theory	689
'S_Wonderful	690
Vindaloo	691
864	692
828	693
Eating	694
324	695
2493	696
402	697
Saffron	698
Fillet_(cut)	699
2274	700
1506	701
1599	702
3183	703
372	704
1206	705
My_Husband_and_I_(1987_TV_series)	706
1953	707
1242	708
When_We_On	709
Bench_(furniture)	710
2676	711
408	712
3357	713
9	714
3549	715
228	716
660	717
Shank_(meat)	718
2748	719
Indian_cuisine	720
People_(Australian_magazine)	721
Try_This	722
267	723
1338	724
3000	725
2916	726
2817	727
2907	728
Jellyfish	729
Citysearch	730
1773	731
1971	732
333	733
Congee	734
Crab_cake	735
558	736
Beer	737
2598	738
1617	739
561	740
1479	741
2433	742
3594	743
1203	744
1920	745
3597	746
2877	747
1740	748
Tyrus_Wong	749
1641	750
2856	751
6	752
3003	753
1770	754
Brooklyn	755
Ravioli	756
Cheese	757
2190	758
501	759
Manhattan	760
2025	761
2742	762
Red_hair	763
729	764
Chicken	765
3009	766
1323	767
Time_(magazine)	768
Thai_language	769
Wine	770
Baking	771
834	772
Steak_tartare	773
96	774
3411	775
The_Great_Northwest	776
3048	777
2484	778
312	779
1818	780
2085	781
3582	782
1629	783
390	784
Kitchen_garden	785
Midtown_Manhattan	786
Dish_(food)	787
3609	788
123	789
351	790
Cheese_sandwich	791
2745	792
1005	793
1317	794
339	795
1365	796
945	797
Aesthetics	798
939	799
690	800
1515	801
Relapse_(Eminem_album)	802
Sliced_bread	803
Gigondas_AOC	804
2547	805
531	806
1932	807
3351	808
369	809
The_Beatles'_Christmas_records	810
Hipster_(contemporary_subculture)	811
1602	812
1248	813
1356	814
675	815
2457	816
3144	817
927	818
Stuffing	819
564	820
Pastis	821
2382	822
1539	823
Paul_Carozza	824
1344	825
3246	826
Neutron_moderator	827
477	828
Penne	829
Environmentalism	830
903	831
Sushi	832
1071	833
3084	834
1584	835
1845	836
Casserole	837
Scallion_pancake	838
1332	839
3507	840
2355	841
111	842
1593	843
1809	844
117	845
2013	846
2724	847
Imagine_(John_Lennon_song)	848
537	849
3450	850
861	851
2847	852
Casual_game	853
921	854
Water	855
186	856
2001	857
The_Wanted	858
Eggs_Benedict	859
Philosophy_of_mind	860
2004	861
3603	862
1302	863
60	864
Garden	865
1647	866
615	867
2199	868
Water_well	869
1767	870
3021	871
Marinara_sauce	872
American_lobster	873
Kawaii	874
Broth	875
246	876
Orange_(fruit)	877
1443	878
2580	879
2541	880
Terrine_(food)	881
Barbecue	882
3114	883
528	884
519	885
1707	886
2343	887
63	888
3102	889
Drunken_chicken	890
663	891
2910	892
3231	893
3585	894
Tapas	895
Smoked_salmon	896
2763	897
Philosophy_of_self	898
Steak	899
Chinese_cuisine	900
2241	901
Value_(ethics)	902
Company	903
2838	904
Vibe_(magazine)	905
Pancetta	906
1446	907
2424	908
Bistro	909
2358	910
3042	911
C.D._Universidad_de_El_Salvador	912
Frozen_food	913
Chowder	914
1581	915
1752	916
1194	917
1191	918
93	919
2208	920
1530	921
2352	922
3342	923
Herb	924
2679	925
2778	926
1635	927
1860	928
2625	929
456	930
2940	931
Natural_rubber	932
1596	933
582	934
1863	935
108	936
Pork	937
1668	938
3315	939
Japanese_Americans	940
270	941
264	942
882	943
Spaghetti	944
2670	945
Hiking	946
942	947
1389	948
1887	949
3186	950
Temperature	951
3522	952
2067	953
Truffle_oil	954
Pastrami	955
1833	956
1419	957
1410	958
Choice_Hotels	959
1440	960
3225	961
2217	962
2277	963
3189	964
1401	965
Black_pepper	966
657	967
2475	968
2898	969
66	970
2247	971
2532	972
Vegetarianism	973
Wilderness	974
Summer_solstice	975
2889	976
1305	977
1806	978
918	979
3252	980
2157	981
1746	982
18	983
1473	984
1827	985
2607	986
3138	987
Fun_(band)	988
672	989
2595	990
24	991
1407	992
1983	993
72	994
2307	995
444	996
27	997
2574	998
1221	999
2298	1000
3282	1001
297	1002
2976	1003
3576	1004
The_Best_(song)	1005
1416	1006
Kitchen	1007
Porchetta	1008
678	1009
3276	1010
1050	1011
Recreation	1012
1170	1013
1113	1014
2733	1015
1830	1016
2637	1017
2925	1018
Confectionery	1019
French_language	1020
1986	1021
1404	1022
Bar	1023
Art	1024
Different_Gear,_Still_Speeding	1025
3054	1026
1764	1027
447	1028
513	1029
3372	1030
1956	1031
Bagel	1032
Bit	1033
1134	1034
1968	1035
1155	1036
2691	1037
2559	1038
300	1039
1167	1040
3105	1041
The_Way_to_Begin	1042
Good_Food	1043
2922	1044
1287	1045
2295	1046
2904	1047
231	1048
453	1049
Window	1050
2841	1051
3525	1052
1056	1053
969	1054
Dal	1055
1938	1056
Beauty	1057
195	1058
1545	1059
213	1060
Fast_food_restaurant	1061
1122	1062
99	1063
1200	1064
2880	1065
Yes_(band)	1066
1803	1067
3171	1068
249	1069
1659	1070
Land_lot	1071
3405	1072
2772	1073
Sodium	1074
Lasagne	1075
243	1076
933	1077
219	1078
1065	1079
3324	1080
Mashed_potato	1081
738	1082
2409	1083
2349	1084
2076	1085
2619	1086
168	1087
French_people	1088
Gift	1089
1836	1090
750	1091
3387	1092
1851	1093
3474	1094
1923	1095
2511	1096
Service_with_a_Smile	1097
651	1098
2142	1099
Flavor	1100
840	1101
576	1102
1926	1103
Psychedelic_trance	1104
474	1105
978	1106
Hudson_River	1107
Banana	1108
3129	1109
2538	1110
618	1111
987	1112
2244	1113
2205	1114
2664	1115
2988	1116
Chinatown	1117
1083	1118
1869	1119
Pot_pie	1120
2442	1121
Duck	1122
Excuse	1123
1821	1124
3069	1125
3279	1126
1107	1127
Health_care	1128
Chutney	1129
1266	1130
1275	1131
507	1132
Chic	1133
The_Times	1134
2220	1135
1395	1136
51	1137
2460	1138
Roommate	1139
3228	1140
2718	1141
Think_(Aretha_Franklin_song)	1142
2193	1143
2037	1144
1434	1145
405	1146
1182	1147
744	1148
3531	1149
Cooking	1150
1866	1151
1713	1152
3174	1153
Fishing	1154
2070	1155
3564	1156
Tupperware	1157
1398	1158
2046	1159
Diner	1160
2196	1161
375	1162
2139	1163
1896	1164
Tortellini	1165
1914	1166
Chipotle_Mexican_Grill	1167
3402	1168
Hamburger	1169
81	1170
2427	1171
3495	1172
3477	1173
2571	1174
318	1175
2991	1176
2151	1177
1962	1178
240	1179
2586	1180
1683	1181
1776	1182
Johnnycake	1183
303	1184
Cold	1185
1788	1186
On_the_Menu	1187
165	1188
Lawn	1189
2202	1190
3297	1191
1533	1192
2361	1193
492	1194
Special_effect	1195
1428	1196
2859	1197
Music_(Madonna_album)	1198
2010	1199
Chef	1200
The_Trip_(2010_TV_series)	1201
381	1202
1032	1203
2961	1204
Lobster_roll	1205
2373	1206
354	1207
102	1208
1521	1209
Water_supply	1210
237	1211
Lassi	1212
Scallion	1213
2709	1214
1080	1215
2565	1216
1284	1217
2394	1218
Yakitori	1219
Desert	1220
2391	1221
2820	1222
627	1223
783	1224
1872	1225
Expense	1226
Bass_(fish)	1227
1269	1228
609	1229
Etymology	1230
963	1231
1890	1232
2448	1233
The_Strokes	1234
966	1235
1074	1236
588	1237
3264	1238
Coffee	1239
Food_allergy	1240
1149	1241
1692	1242
2088	1243
954	1244
3444	1245
2793	1246
12	1247
1158	1248
924	1249
1509	1250
Filet_mignon	1251
1620	1252
3321	1253
393	1254
2853	1255
1665	1256
3408	1257
321	1258
876	1259
2175	1260
3216	1261
1152	1262
1185	1263
3432	1264
Fashion	1265
Yorkshire_Terrier	1266
Wood	1267
HTML_element	1268
870	1269
1224	1270
1068	1271
1494	1272
1563	1273
2133	1274
1260	1275
Risotto	1276
3375	1277
645	1278
2253	1279
360	1280
2661	1281
867	1282
Champagne	1283
1452	1284
774	1285
153	1286
2736	1287
1653	1288
2235	1289
549	1290
438	1291
1794	1292
1491	1293
Oyster	1294
2286	1295
Plus_(supermarket)	1296
Vermont	1297
Mahi-mahi	1298
1662	1299
2622	1300
1560	1301
579	1302
3087	1303
2421	1304
768	1305
2316	1306
3309	1307
3369	1308
2232	1309
2502	1310
3366	1311
2280	1312
Fruit	1313
1548	1314
Chocolate_cake	1315
Italian_opera	1316
720	1317
2655	1318
2118	1319
Upper_West_Side	1320
858	1321
2553	1322
495	1323
Get_It_On_(Grinderman_song)	1324
432	1325
Buffet	1326
2091	1327
3204	1328
573	1329
I_Can_(Blue_song)	1330
2388	1331
201	1332
465	1333
Cookie	1334
1998	1335
3519	1336
459	1337
This_Is_the_One	1338
2685	1339
2211	1340
3081	1341
2703	1342
2769	1343
255	1344
2844	1345
2364	1346
2181	1347
2997	1348
Asparagus	1349
975	1350
540	1351
2865	1352
Delivery_(cricket)	1353
2214	1354
The_Old_Fashioned_Way_(film)	1355
3390	1356
516	1357
3027	1358
822	1359
3420	1360
2739	1361
1632	1362
Peking_duck	1363
Masala_chai	1364
2466	1365
792	1366
2985	1367
597	1368
2937	1369
2520	1370
Braising	1371
3006	1372
Leaf	1373
1020	1374
Wisdom	1375
54	1376
Coconut_water	1377
2973	1378
3075	1379
1002	1380
2862	1381
2556	1382
Kindness	1383
Roasting	1384
1677	1385
1392	1386
2958	1387
Atmosphere_of_Earth	1388
3156	1389
Water_quality	1390
471	1391
3057	1392
Tuna	1393
Red_wine	1394
Gari_(ginger)	1395
156	1396
3303	1397
630	1398
3567	1399
912	1400
1179	1401
Friendship	1402
2163	1403
1854	1404
Bloodflowers	1405
2145	1406
Chana_masala	1407
1671	1408
534	1409
Vanilla	1410
1245	1411
Rush_(band)	1412
2760	1413
1875	1414
2823	1415
Candle	1416
813	1417
3180	1418
1335	1419
2631	1420
705	1421
3534	1422
162	1423
1161	1424
1611	1425
183	1426
1095	1427
1578	1428
1701	1429
3072	1430
450	1431
Object_(philosophy)	1432
2514	1433
Tasty_(Kelis_album)	1434
Soup	1435
2712	1436
For_but_not_with	1437
48	1438
2403	1439
1227	1440
Fried_dough	1441
Table_d'hôte	1442
3222	1443
1884	1444
Salmon	1445
3327	1446
2688	1447
New_England	1448
2730	1449
Employment	1450
2832	1451
1911	1452
1815	1453
South_Dundas,_Ontario	1454
1725	1455
3552	1456
Spice	1457
120	1458
225	1459
2535	1460
1251	1461
Strawberry	1462
891	1463
342	1464
2643	1465
Simple_living	1466
993	1467
3267	1468
879	1469
1047	1470
Main_course	1471
Adam_Smith	1472
3558	1473
522	1474
Fuck_You_(CeeLo_Green_song)	1475
2226	1476
2322	1477
78	1478
84	1479
849	1480
Organic_food	1481
2706	1482
39	1483
486	1484
1608	1485
New_York_(magazine)	1486
Canning	1487
Union_Square,_Manhattan	1488
BBC_News	1489
423	1490
1014	1491
981	1492
3336	1493
765	1494
1230	1495
1023	1496
1497	1497
2967	1498
510	1499
In_My_Country	1500
1341	1501
Tamarind	1502
Planets_in_astrology	1503
399	1504
936	1505
Strange_Case_of_Dr_Jekyll_and_Mr_Hyde	1506
2184	1507
2265	1508
777	1509
3258	1510
990	1511
1125	1512
906	1513
1722	1514
429	1515
831	1516
Perfection	1517
French_onion_soup	1518
684	1519
3489	1520
2562	1521
3426	1522
417	1523
3513	1524
384	1525
Cuisine	1526
177	1527
Sangria	1528
1386	1529
3528	1530
3345	1531
723	1532
1824	1533
282	1534
3381	1535
3573	1536
105	1537
2058	1538
Sty	1539
Absolutely_(Story_of_a_Girl)	1540
1731	1541
1935	1542
819	1543
3135	1544
3162	1545
Bisque_(food)	1546
1779	1547
714	1548
30	1549
The_Who	1550
336	1551
Mozzarella_sticks	1552
Food_industry	1553
Theatre	1554
378	1555
2121	1556
2682	1557
Tomato_sauce	1558
Salt	1559
2103	1560
3447	1561
2082	1562
Premium_(marketing)	1563
2340	1564
Food	1565
Wasabi	1566
Drink	1567
315	1568
669	1569
Walnut	1570
3117	1571
1017	1572
2061	1573
Upper_East_Side	1574
2568	1575
1146	1576
Windows_service	1577
Glass	1578
960	1579
3546	1580
Customer_service	1581
816	1582
Corona,_Queens	1583
2949	1584
Food_quality	1585
Thailand	1586
1761	1587
Hearing	1588
636	1589
Spread_(food)	1590
3441	1591
3504	1592
3606	1593
Choice	1594
Pistachio_ice_cream	1595
Salmon_as_food	1596
2028	1597
Brunch	1598
2445	1599
1899	1600
2754	1601
Nice	1602
Fish_as_food	1603
741	1604
1164	1605
1605	1606
2640	1607
Pork_belly	1608
3132	1609
Take-out	1610
1263	1611
3198	1612
1944	1613
Reason	1614
1848	1615
3498	1616
915	1617
2544	1618
Cantonese_cuisine	1619
138	1620
606	1621
1572	1622
1218	1623
2049	1624
525	1625
696	1626
2334	1627
Terrace_(agriculture)	1628
On_Point	1629
3378	1630
1470	1631
3213	1632
3291	1633
Age_of_Discovery	1634
3501	1635
1038	1636
2979	1637
462	1638
2250	1639
BDSM	1640
Brioche	1641
480	1642
1674	1643
2481	1644
759	1645
Antipasto	1646
0	1647
114	1648
996	1649
1554	1650
1980	1651
3099	1652
3555	1653
Beef_noodle_soup	1654
Shahe_fen	1655
3591	1656
Delicious_Way	1657
2130	1658
